video_name,frame_index,mean_flow,std_flow,edge_ratio,keypoint_count,fft_peak1,fft_peak2,fft_peak3,view,state
angle_evm_segment_10_5s_50_overlap.avi,0,0.0017400511,0.13340484,0.01949682005237561,6038,9452111.0,9451705.0,9450457.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,1,0.0017400511,0.13340484,0.01949682005237561,6038,9452111.0,9451705.0,9450457.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,2,0.0017400511,0.13340484,0.01949682005237561,6038,9452111.0,9451705.0,9450457.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,3,0.0017400511,0.13340484,0.01949682005237561,6038,9452111.0,9451705.0,9450457.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,4,0.0017400511,0.13340484,0.01949682005237561,6038,9452111.0,9451705.0,9450457.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,5,0.0017400511,0.13340484,0.01949682005237561,6038,9452111.0,9451705.0,9450457.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,6,0.0017400511,0.13340484,0.01949682005237561,6038,9452111.0,9451705.0,9450457.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,7,0.0017400511,0.13340484,0.01949682005237561,6038,9452111.0,9451705.0,9450457.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,8,0.0017400511,0.13340484,0.01949682005237561,6038,9452111.0,9451705.0,9450457.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,9,0.0017400511,0.13340484,0.01949682005237561,6038,9452111.0,9451705.0,9450457.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,10,0.0017400511,0.13340484,0.01949682005237561,6038,9452111.0,9451705.0,9450457.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,11,0.0017400511,0.13340484,0.01949682005237561,6038,9452111.0,9451705.0,9450457.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,12,0.0017400511,0.13340484,0.01949682005237561,6038,9452111.0,9451705.0,9450457.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,13,0.0017400511,0.13340484,0.01949682005237561,6038,9452111.0,9451705.0,9450457.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,14,0.0017400511,0.13340484,0.01949682005237561,6038,9452111.0,9451705.0,9450457.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,15,0.0017400511,0.13340484,0.01949682005237561,6038,9452111.0,9451705.0,9450457.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,16,0.0017400511,0.13340484,0.01949682005237561,6038,9452111.0,9451705.0,9450457.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,17,0.0017400511,0.13340484,0.01949682005237561,6038,9452111.0,9451705.0,9450457.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,18,0.0017400511,0.13340484,0.01949682005237561,6038,9452111.0,9451705.0,9450457.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,19,0.0017400511,0.13340484,0.01949682005237561,6038,9452111.0,9451705.0,9450457.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,20,0.0017400511,0.13340484,0.01949682005237561,6038,9452111.0,9451705.0,9450457.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,21,0.0017400511,0.13340484,0.01949682005237561,6038,9452111.0,9451705.0,9450457.0,angle,Bearing_fault
angle_evm_segment_10_5s_50_overlap.avi,22,0.0017400511,0.13340484,0.01949682005237561,6038,9452111.0,9451705.0,9450457.0,angle,Bearing_fault
